Model Outputs
100
,,Sub2:LHeadAngles,,,Sub2:LNeckAngles,,,Sub2:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
81,0,3.55888,-0.482375,-2.95226,-9.91065,-1.25082,6.41029,6.27828,-2.23241,3.58311
82,0,3.64523,-0.653787,-3.06436,-9.98416,-1.06302,6.48471,6.27273,-2.23663,3.57819
83,0,3.73367,-0.828771,-3.17771,-10.0595,-0.871587,6.55916,6.26769,-2.24129,3.57327
84,0,3.82451,-1.00758,-3.29229,-10.1368,-0.676214,6.63351,6.26312,-2.24634,3.56835
85,0,3.91799,-1.19079,-3.40816,-10.2164,-0.476186,6.70771,6.25906,-2.25167,3.56346
86,0,4.01412,-1.37907,-3.52506,-10.2983,-0.270681,6.78143,6.25558,-2.25709,3.55869
87,0,4.11256,-1.57305,-3.64226,-10.382,-0.0590471,6.85397,6.25274,-2.2624,3.5542
88,0,4.21279,-1.77337,-3.75888,-10.4671,0.159274,6.9245,6.25058,-2.26749,3.5502
89,0,4.31436,-1.98062,-3.87427,-10.5531,0.384814,6.99243,6.24912,-2.27227,3.54685
90,0,4.41694,-2.19511,-3.98806,-10.6395,0.617835,7.05739,6.2483,-2.27667,3.54422
91,0,4.52024,-2.41667,-4.09991,-10.726,0.858156,7.119,6.24801,-2.28063,3.54229
92,0,4.62405,-2.64491,-4.20947,-10.8121,1.10538,7.17685,6.24803,-2.28401,3.54089
93,0,4.72831,-2.87949,-4.31635,-10.8976,1.3592,7.23041,6.24814,-2.28672,3.53985
94,0,4.83321,-3.12031,-4.42009,-10.9827,1.61946,7.27909,6.24819,-2.2887,3.53908
95,0,4.93908,-3.36735,-4.52031,-11.0676,1.88606,7.32245,6.24824,-2.28994,3.53857
96,0,5.04648,-3.62078,-4.61694,-11.1532,2.15913,7.36036,6.24842,-2.29051,3.53838
97,0,5.1561,-3.88114,-4.71022,-11.2403,2.43916,7.39298,6.24888,-2.2905,3.53866
98,0,5.2685,-4.149,-4.80033,-11.3294,2.72664,7.42039,6.24964,-2.29005,3.53954
99,0,5.3839,-4.4246,-4.88726,-11.4206,3.02165,7.4426,6.25058,-2.28929,3.54113
100,0,5.50246,-4.70796,-4.97108,-11.5141,3.32411,7.45966,6.25146,-2.28828,3.54351
101,0,5.62437,-4.99924,-5.05207,-11.6097,3.63426,7.47183,6.25209,-2.287,3.54679
102,0,5.74984,-5.2988,-5.13067,-11.7076,3.95258,7.47958,6.25238,-2.28536,3.55115
103,0,5.87895,-5.60697,-5.20755,-11.8078,4.27959,7.48365,6.25233,-2.28331,3.55686
104,0,6.01169,-5.92384,-5.28379,-11.9105,4.61554,7.4852,6.25209,-2.28088,3.56418
105,0,6.14797,-6.24918,-5.36064,-12.0155,4.96033,7.48559,6.25185,-2.27819,3.57329
106,0,6.28758,-6.58257,-5.43914,-12.1231,5.31352,7.48586,6.25191,-2.2755,3.58425
107,0,6.43018,-6.92356,-5.51983,-12.2332,5.67441,7.4866,6.2526,-2.27312,3.59712
108,0,6.57532,-7.27185,-5.60307,-12.3459,6.04239,7.48814,6.25437,-2.2715,3.61196
109,0,6.72258,-7.62742,-5.68939,-12.461,6.41705,7.49104,6.25768,-2.27111,3.62893
110,0,6.87159,-7.99023,-5.77972,-12.5785,6.7982,7.49624,6.26286,-2.2723,3.64811
111,0,7.02216,-8.36004,-5.87529,-12.698,7.18576,7.50481,6.27004,-2.2752,3.66946
112,0,7.17424,-8.7365,-5.97729,-12.8192,7.57997,7.51746,6.27902,-2.27948,3.69245
113,0,7.32797,-9.11943,-6.08671,-12.9413,7.98179,7.53399,6.28925,-2.2842,3.7159
114,0,7.48359,-9.50885,-6.20438,-13.0633,8.39275,7.55355,6.29994,-2.28805,3.7381
115,0,7.64137,-9.90453,-6.33117,-13.1846,8.81411,7.5754,6.31042,-2.28972,3.75741
116,0,7.80155,-10.3057,-6.46794,-13.3047,9.24625,7.59936,6.32027,-2.28827,3.77263
117,0,7.96461,-10.711,-6.61541,-13.4235,9.68883,7.62562,6.32927,-2.28307,3.78305
118,0,8.13119,-11.1193,-6.77399,-13.5416,10.141,7.65448,6.33737,-2.27388,3.78848
119,0,8.30201,-11.5292,-6.9437,-13.6596,10.6014,7.68644,6.34476,-2.26102,3.78938
120,0,8.47756,-11.9396,-7.1242,-13.7787,11.0677,7.72256,6.35192,-2.24568,3.78716
121,0,8.65825,-12.3494,-7.31498,-13.8998,11.5367,7.7647,6.3594,-2.23007,3.78428
122,0,8.84481,-12.7585,-7.51603,-14.0241,12.0054,7.8156,6.36745,-2.2171,3.78383
123,0,9.03819,-13.1676,-7.72803,-14.1519,12.4725,7.87802,6.37589,-2.20932,3.78845
124,0,9.23912,-13.5785,-7.95196,-14.2832,12.939,7.95304,6.38434,-2.20753,3.79881
125,0,9.44757,-13.9925,-8.1884,-14.4168,13.4078,8.03906,6.39234,-2.21028,3.81306
126,0,9.66245,-14.4103,-8.43696,-14.5509,13.8823,8.1326,6.39951,-2.2148,3.82787
127,0,9.88162,-14.8315,-8.69619,-14.6832,14.364,8.22999,6.40577,-2.21861,3.84028
128,0,10.1028,-15.2552,-8.96425,-14.8117,14.8527,8.32878,6.41133,-2.22062,3.84891
129,0,10.3242,-15.681,-9.23972,-14.9353,15.3469,8.42838,6.41655,-2.22135,3.85406
130,0,10.545,-16.1084,-9.52177,-15.0538,15.8444,8.52962,6.42178,-2.22235,3.85712
131,0,10.7648,-16.5364,-9.80959,-15.1673,16.3423,8.63332,6.42733,-2.22523,3.8594
132,0,10.9833,-16.9634,-10.1017,-15.2765,16.838,8.73913,6.43348,-2.23095,3.86158
133,0,11.2004,-17.3878,-10.3961,-15.3821,17.3289,8.84562,6.44039,-2.23986,3.8638
134,0,11.416,-17.8085,-10.6905,-15.4847,17.8135,8.95079,6.44795,-2.25186,3.86592
135,0,11.6306,-18.2253,-10.983,-15.5847,18.2914,9.05259,6.45566,-2.26658,3.86755
136,0,11.845,-18.6392,-11.2729,-15.6822,18.764,9.1494,6.46256,-2.28341,3.86816
137,0,12.0614,-19.0529,-11.5611,-15.7777,19.2348,9.24056,6.46756,-2.30164,3.86726
138,0,12.2833,-19.4705,-11.8504,-15.8725,19.7095,9.3263,6.46998,-2.32056,3.86464
139,0,12.5142,-19.8964,-12.144,-15.9688,20.1939,9.40724,6.46975,-2.33957,3.86044
140,0,12.7558,-20.3335,-12.4435,-16.0677,20.6918,9.4838,6.46729,-2.35825,3.85504
141,0,13.0077,-20.7829,-12.7492,-16.1692,21.2044,9.55613,6.46331,-2.37644,3.84903
142,0,13.2688,-21.2448,-13.061,-16.273,21.7318,9.62453,6.45857,-2.39427,3.8431
143,0,13.5401,-21.7199,-13.3798,-16.3802,22.2746,9.68939,6.45371,-2.41202,3.83789
144,0,13.823,-22.2088,-13.7065,-16.4922,22.8337,9.75081,6.44889,-2.42992,3.83372
145,0,14.1173,-22.71,-14.0397,-16.609,23.4071,9.80779,6.44375,-2.44795,3.83057
146,0,14.4186,-23.2191,-14.3738,-16.7284,23.9886,9.85798,6.43776,-2.46597,3.8283
147,0,14.7203,-23.7303,-14.7015,-16.8465,24.5701,9.89851,6.43064,-2.48388,3.82684
148,0,15.0167,-24.2393,-15.0173,-16.9609,25.1453,9.92753,6.42265,-2.5018,3.82634
149,0,15.3052,-24.7446,-15.3191,-17.0703,25.7114,9.94474,6.41438,-2.52012,3.82708
150,0,15.5848,-25.2462,-15.6073,-17.1745,26.2679,9.95113,6.40619,-2.53937,3.82933
151,0,15.8554,-25.7444,-15.8833,-17.2726,26.815,9.94851,6.39799,-2.56,3.83326
152,0,16.1169,-26.2397,-16.1488,-17.3638,27.3532,9.93897,6.38956,-2.58233,3.83905
153,0,16.3692,-26.7323,-16.4049,-17.4479,27.8827,9.92431,6.38093,-2.60654,3.84698
154,0,16.6121,-27.2219,-16.6523,-17.5247,28.4036,9.90579,6.37231,-2.63261,3.85737
155,0,16.8455,-27.7082,-16.8909,-17.5946,28.9155,9.88401,6.36385,-2.66037,3.87049
156,0,17.0695,-28.1901,-17.12,-17.6584,29.4176,9.85897,6.35557,-2.68951,3.88643
157,0,17.2838,-28.6666,-17.3389,-17.7168,29.909,9.83023,6.34749,-2.71971,3.9051
158,0,17.4884,-29.1363,-17.5463,-17.7706,30.3884,9.79718,6.33965,-2.75069,3.9263
159,0,17.6833,-29.598,-17.7416,-17.8204,30.8548,9.75946,6.3321,-2.78223,3.94986
160,0,17.8687,-30.051,-17.9248,-17.8671,31.3075,9.71741,6.32488,-2.81425,3.97581
161,0,18.0452,-30.4948,-18.0969,-17.9106,31.7466,9.67231,6.31797,-2.84666,4.0042
162,0,18.2132,-30.9293,-18.26,-17.9505,32.1729,9.62634,6.31135,-2.87938,4.03513
163,0,18.3734,-31.3547,-18.4164,-17.9862,32.5875,9.58191,6.30502,-2.91233,4.06861
164,0,18.5271,-31.7717,-18.569,-18.0177,32.9919,9.54101,6.29904,-2.9454,4.10461
165,0,18.6763,-32.181,-18.7204,-18.0455,33.3882,9.50497,6.29343,-2.97841,4.14293
166,0,18.824,-32.5838,-18.8737,-18.0707,33.7789,9.4746,6.28798,-3.01102,4.18316
167,0,18.9733,-32.9814,-19.0321,-18.0944,34.1671,9.45054,6.28234,-3.04274,4.22469
168,0,19.1277,-33.3756,-19.1994,-18.1176,34.5562,9.43364,6.27633,-3.07303,4.26694
169,0,19.2893,-33.7674,-19.3785,-18.1409,34.9488,9.42522,6.27033,-3.10163,4.30984
170,0,19.4581,-34.1573,-19.5713,-18.1641,35.3456,9.42714,6.26521,-3.12873,4.35386
171,0,19.6311,-34.544,-19.7773,-18.1849,35.7447,9.44172,6.26181,-3.15489,4.39963
172,0,19.8016,-34.9243,-19.9925,-18.1983,36.1407,9.47141,6.26034,-3.18081,4.44757
173,0,19.9586,-35.2927,-20.2092,-18.1961,36.5245,9.51834,6.26035,-3.20721,4.4978
174,0,20.0882,-35.6419,-20.4168,-18.1687,36.8845,9.58473,6.26111,-3.23473,4.55024
175,0,20.177,-35.9647,-20.6058,-18.106,37.2097,9.67352,6.26194,-3.26376,4.60471
176,0,20.2141,-36.2554,-20.7695,-17.9993,37.492,9.78801,6.26232,-3.29423,4.66066
177,0,20.193,-36.5106,-20.9043,-17.8434,37.7273,9.9299,6.26191,-3.32536,4.71689
178,0,20.1136,-36.7301,-21.0093,-17.638,37.9168,10.0973,6.26047,-3.35563,4.77137
179,0,19.9827,-36.9173,-21.0869,-17.3893,38.0669,10.2838,6.25787,-3.38289,4.82142
180,0,19.8112,-37.0785,-21.1409,-17.1075,38.1876,10.4805,6.25412,-3.40489,4.8644
181,0,19.6107,-37.2204,-21.1755,-16.8033,38.2887,10.6787,6.24961,-3.42014,4.89871
182,0,19.3907,-37.3493,-21.1943,-16.4868,38.3777,10.8724,6.24515,-3.42889,4.92487
183,0,19.158,-37.4698,-21.2001,-16.1654,38.4582,11.059,6.24184,-3.43335,4.94575
184,0,18.917,-37.5854,-21.1951,-15.8441,38.531,11.2399,6.24039,-3.43693,4.96542
185,0,18.6704,-37.698,-21.1812,-15.5246,38.5956,11.4175,6.24041,-3.44261,4.98728
186,0,18.4202,-37.8083,-21.1603,-15.2068,38.6519,11.5944,6.24073,-3.45185,5.01278
187,0,18.1685,-37.9162,-21.1345,-14.8903,38.7006,11.7718,6.24024,-3.46454,5.04148
188,0,17.9171,-38.0214,-21.1054,-14.5757,38.7432,11.9493,6.23862,-3.47962,5.072
189,0,17.6673,-38.124,-21.0745,-14.2642,38.7816,12.1254,6.23645,-3.49582,5.10281
190,0,17.4198,-38.2242,-21.0424,-13.9574,38.8176,12.2983,6.23476,-3.51197,5.13272
191,0,17.1744,-38.3225,-21.0093,-13.6556,38.8527,12.4667,6.23445,-3.52729,5.16104
192,0,16.93,-38.4195,-20.975,-13.3584,38.8877,12.6307,6.23618,-3.54135,5.18775
193,0,16.6842,-38.5163,-20.9385,-13.0642,38.9232,12.7907,6.2405,-3.55412,5.21341
194,0,16.4341,-38.614,-20.898,-12.7708,38.9592,12.9473,6.24781,-3.56589,5.23891
195,0,16.1769,-38.7132,-20.852,-12.4764,38.9952,13.1015,6.25843,-3.57718,5.2653
196,0,15.9107,-38.8141,-20.7994,-12.18,39.0302,13.2543,6.2727,-3.58881,5.29377
197,0,15.6354,-38.9161,-20.7399,-11.8822,39.0626,13.4062,6.29079,-3.60171,5.32533
198,0,15.3526,-39.0178,-20.6741,-11.5842,39.0909,13.5578,6.3121,-3.61645,5.36014
199,0,15.0648,-39.1172,-20.6031,-11.2867,39.1138,13.7088,6.33508,-3.63296,5.39722
200,0,14.7754,-39.2122,-20.5282,-10.9912,39.1303,13.8587,6.35789,-3.65077,5.43508
201,0,14.4879,-39.3009,-20.4511,-10.6996,39.1397,14.0066,6.37935,-3.66945,5.47255
202,0,14.2054,-39.3814,-20.3735,-10.4142,39.1415,14.1521,6.39901,-3.6886,5.50883
203,0,13.9305,-39.4527,-20.2971,-10.1373,39.1358,14.2947,6.41701,-3.70785,5.54341
204,0,13.665,-39.514,-20.2238,-9.87081,39.1227,14.4343,6.43392,-3.72688,5.57597
205,0,13.4103,-39.5646,-20.1549,-9.61616,39.1026,14.5707,6.45044,-3.7455,5.60619
206,0,13.167,-39.6044,-20.0913,-9.37452,39.0757,14.7033,6.46726,-3.76351,5.63376
207,0,12.9351,-39.6332,-20.0329,-9.14652,39.042,14.8313,6.48487,-3.78078,5.6584
208,0,12.7137,-39.6511,-19.9788,-8.9322,39.0015,14.9538,6.50356,-3.79719,5.67993
209,0,12.5013,-39.6583,-19.9275,-8.73102,38.9538,15.0697,6.52341,-3.8127,5.69822
210,0,12.2966,-39.6547,-19.8777,-8.54195,38.8985,15.1787,6.54418,-3.82733,5.71329
211,0,12.0982,-39.6404,-19.8282,-8.36373,38.8352,15.2808,6.56539,-3.84111,5.72522
212,0,11.9055,-39.6154,-19.7782,-8.19529,38.7633,15.3761,6.58632,-3.85407,5.73414
213,0,11.718,-39.5797,-19.7266,-8.03597,38.6827,15.4646,6.60625,-3.86619,5.74019
214,0,11.5358,-39.5331,-19.6728,-7.88568,38.5931,15.5456,6.62455,-3.87737,5.74345
215,0,11.3591,-39.4757,-19.6157,-7.74493,38.4945,15.6184,6.64082,-3.88741,5.74407
216,0,11.1884,-39.4071,-19.5543,-7.6149,38.3868,15.6814,6.65485,-3.89618,5.74225
217,0,11.0242,-39.327,-19.4869,-7.49754,38.2695,15.7325,6.66662,-3.90366,5.73832
218,0,10.8671,-39.2343,-19.4115,-7.39554,38.1415,15.7692,6.67627,-3.9099,5.73272
219,0,10.7183,-39.1276,-19.3262,-7.31234,38.0013,15.7886,6.68416,-3.91494,5.72587
220,0,10.5787,-39.0053,-19.229,-7.25155,37.8476,15.7875,6.6907,-3.91887,5.71818
221,0,10.4494,-38.8662,-19.1183,-7.21619,37.6789,15.7635,6.69631,-3.92178,5.70986
222,0,10.331,-38.7094,-18.9932,-7.20796,37.4945,15.7149,6.70122,-3.92375,5.70096
223,0,10.2239,-38.5349,-18.8537,-7.22717,37.2944,15.6414,6.70546,-3.92476,5.69138
224,0,10.1285,-38.3428,-18.7006,-7.27309,37.0789,15.544,6.70892,-3.92467,5.68098
225,0,10.0457,-38.1339,-18.536,-7.3443,36.8492,15.4251,6.71145,-3.92329,5.66966
226,0,9.97637,-37.9087,-18.363,-7.43908,36.6063,15.2878,6.71298,-3.9205,5.6575
227,0,9.92183,-37.6679,-18.1851,-7.55608,36.3514,15.1362,6.71362,-3.91643,5.64487
228,0,9.88421,-37.412,-18.0063,-7.69504,36.0853,14.9742,6.71379,-3.91148,5.63246
229,0,9.86654,-37.1411,-17.8306,-7.85687,35.8084,14.8053,6.71387,-3.90621,5.62094
230,0,9.87247,-36.8549,-17.6619,-8.04332,35.5209,14.632,6.71392,-3.90116,5.61074
231,0,9.90546,-36.5527,-17.5027,-8.25622,35.2225,14.4559,6.71368,-3.89678,5.60195
232,0,9.96765,-36.2346,-17.3542,-8.49651,34.9132,14.2775,6.71268,-3.89338,5.59443
233,0,10.059,-35.9011,-17.2164,-8.76398,34.593,14.097,6.71089,-3.89128,5.58801
234,0,10.1772,-35.5534,-17.0879,-9.0571,34.2625,13.9141,6.70895,-3.89058,5.58247
235,0,10.3182,-35.1938,-16.9669,-9.37251,33.9236,13.7285,6.7077,-3.89077,5.57701
236,0,10.477,-34.8251,-16.852,-9.70496,33.579,13.5405,6.70759,-3.89056,5.57026
237,0,10.6485,-34.4496,-16.742,-10.0484,33.232,13.3511,6.70863,-3.88836,5.56087
238,0,10.8283,-34.0697,-16.6359,-10.3972,32.885,13.1618,6.71047,-3.88282,5.54808
239,0,11.013,-33.6866,-16.5326,-10.747,32.5394,12.9738,6.71263,-3.87294,5.53168
240,0,11.2,-33.3006,-16.4305,-11.0951,32.1952,12.7882,6.71466,-3.85852,5.51217
241,0,11.3873,-32.9121,-16.3278,-11.4401,31.8514,12.6055,6.71619,-3.84029,5.49088
242,0,11.5731,-32.5215,-16.2224,-11.7809,31.5064,12.4263,6.71691,-3.81939,5.46938
243,0,11.7553,-32.1297,-16.1125,-12.1158,31.1596,12.251,6.71669,-3.79686,5.44899
244,0,11.9314,-31.7379,-15.9965,-12.443,30.8107,12.0797,6.7155,-3.7734,5.4306
245,0,12.0989,-31.3475,-15.8731,-12.7602,30.4601,11.9126,6.71337,-3.74935,5.41463
246,0,12.2558,-30.9592,-15.7413,-13.0655,30.1079,11.7494,6.71032,-3.72487,5.40121
247,0,12.4007,-30.5737,-15.6006,-13.3578,29.7543,11.5902,6.70636,-3.70007,5.39035
248,0,12.533,-30.1911,-15.4509,-13.6362,29.3994,11.4348,6.70149,-3.67508,5.38192
249,0,12.6529,-29.8118,-15.2928,-13.9007,29.0432,11.283,6.69573,-3.65001,5.37566
250,0,12.7607,-29.4356,-15.1272,-14.1514,28.6861,11.1349,6.68915,-3.62501,5.37113
251,0,12.857,-29.063,-14.9548,-14.3885,28.3284,10.99,6.68182,-3.60016,5.36776
252,0,12.942,-28.6942,-14.7765,-14.6118,27.9706,10.8479,6.67377,-3.57555,5.36492
253,0,13.0157,-28.3297,-14.5926,-14.8211,27.6134,10.7082,6.66485,-3.5512,5.362
254,0,13.0782,-27.9699,-14.4036,-15.0159,27.257,10.5705,6.6548,-3.52713,5.35857
255,0,13.1296,-27.6147,-14.2096,-15.1959,26.9016,10.4347,6.64328,-3.50333,5.35451
256,0,13.1706,-27.2636,-14.0107,-15.3617,26.5468,10.3007,6.63002,-3.47971,5.34994
257,0,13.2028,-26.9157,-13.8066,-15.5152,26.1919,10.1679,6.61486,-3.45614,5.34515
258,0,13.229,-26.5694,-13.597,-15.6597,25.8358,10.035,6.59792,-3.43256,5.34049
259,0,13.2528,-26.2233,-13.3821,-15.7999,25.4775,9.90057,6.57974,-3.40904,5.33623
260,0,13.2779,-25.876,-13.1622,-15.9408,25.1157,9.76318,6.56109,-3.3858,5.33257
261,0,13.308,-25.526,-12.9382,-16.087,24.7494,9.62191,6.54278,-3.36317,5.32949
