Model Outputs
100
,,Sub6:LHeadAngles,,,Sub6:LThoraxAngles,,,Sub6:LNeckAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
52,0,8.98542,-1.132,-0.933169,0.896145,-0.455921,0.528841,-9.87004,0.819133,1.25359
53,0,9.43881,-1.1693,-0.960755,0.940806,-0.460293,0.527249,-10.3672,0.862748,1.26132
54,0,9.89667,-1.20698,-0.989309,0.983043,-0.463702,0.526761,-10.8664,0.908189,1.27024
55,0,10.3579,-1.24421,-1.01879,1.02323,-0.465758,0.527091,-11.3668,0.954971,1.28016
56,0,10.8213,-1.2805,-1.0487,1.06252,-0.46621,0.527776,-11.8685,1.00278,1.29019
57,0,11.2862,-1.31591,-1.07832,1.1021,-0.464946,0.52827,-12.372,1.05161,1.29907
58,0,11.7522,-1.35068,-1.10705,1.14273,-0.462008,0.528154,-12.8776,1.10155,1.30573
59,0,12.219,-1.38482,-1.13462,1.18458,-0.457566,0.52732,-13.3851,1.15236,1.30984
60,0,12.6865,-1.41799,-1.16121,1.22745,-0.451921,0.526098,-13.8944,1.20346,1.31203
61,0,13.1551,-1.44959,-1.18735,1.27104,-0.445526,0.525227,-14.4056,1.25392,1.31375
62,0,13.6254,-1.4788,-1.21369,1.31517,-0.43894,0.525615,-14.9189,1.30254,1.31682
63,0,14.0976,-1.50481,-1.2409,1.35986,-0.432665,0.527977,-15.4347,1.34818,1.32288
64,0,14.5718,-1.52665,-1.26894,1.40507,-0.426943,0.532548,-15.9531,1.38963,1.3325
65,0,15.048,-1.54288,-1.29597,1.4503,-0.421679,0.539,-16.4737,1.42507,1.34413
66,0,15.5259,-1.55201,-1.31867,1.49493,-0.416652,0.546696,-16.9956,1.45235,1.35446
67,0,16.0053,-1.55401,-1.33555,1.539,-0.411887,0.555161,-17.5186,1.47111,1.36162
68,0,16.4855,-1.55122,-1.34984,1.58334,-0.407804,0.564361,-18.0429,1.48424,1.36799
69,0,16.966,-1.54698,-1.36774,1.62858,-0.405014,0.574611,-18.5684,1.49634,1.37877
70,0,17.4461,-1.54372,-1.39452,1.67428,-0.404044,0.586279,-19.0937,1.51095,1.39865
71,0,17.9249,-1.54247,-1.4332,1.71877,-0.405055,0.599415,-19.6161,1.52992,1.4303
72,0,18.4009,-1.54315,-1.48461,1.75993,-0.407697,0.613537,-20.1321,1.55385,1.47422
73,0,18.8729,-1.54448,-1.54664,1.79661,-0.411331,0.62788,-20.6393,1.58148,1.52823
74,0,19.34,-1.5437,-1.61328,1.82892,-0.415414,0.641768,-21.1372,1.60866,1.58716
75,0,19.8013,-1.53675,-1.67559,1.85709,-0.419612,0.654703,-21.6254,1.62868,1.64374
76,0,20.2555,-1.51969,-1.72486,1.88092,-0.423742,0.666311,-22.1027,1.6348,1.69117
77,0,20.7012,-1.49063,-1.75591,1.90057,-0.42774,0.676378,-22.5679,1.62328,1.72534
78,0,21.1371,-1.45031,-1.76757,1.91689,-0.431632,0.684837,-23.0208,1.59417,1.74503
79,0,21.5625,-1.40107,-1.76124,1.93074,-0.43543,0.691638,-23.4612,1.55,1.75077
80,0,21.9772,-1.34582,-1.74,1.94226,-0.439056,0.696697,-23.8891,1.49458,1.74437
81,0,22.3817,-1.28778,-1.70894,1.95126,-0.442378,0.699988,-24.3046,1.43292,1.72928
82,0,22.7771,-1.23035,-1.67537,1.95774,-0.445305,0.701622,-24.7085,1.37114,1.71091
83,0,23.1648,-1.17653,-1.64725,1.96198,-0.447812,0.701798,-25.1022,1.31534,1.69543
84,0,23.5464,-1.12822,-1.63063,1.96439,-0.449893,0.700715,-25.4876,1.2698,1.68759
85,0,23.924,-1.08644,-1.62841,1.96547,-0.451511,0.698578,-25.8673,1.2368,1.68959
86,0,24.3002,-1.05186,-1.64075,1.96572,-0.452585,0.695618,-26.2442,1.21724,1.70127
87,0,24.6773,-1.02465,-1.66529,1.96563,-0.453041,0.692068,-26.6213,1.21041,1.72041
88,0,25.057,-1.00396,-1.69707,1.96568,-0.452867,0.688095,-27.0008,1.21346,1.74293
89,0,25.4401,-0.988085,-1.73005,1.96635,-0.452095,0.683753,-27.3843,1.22219,1.76403
90,0,25.8264,-0.975318,-1.75962,1.968,-0.450731,0.678992,-27.7719,1.23301,1.78025
91,0,26.2152,-0.964526,-1.78382,1.97074,-0.448742,0.673735,-28.1632,1.24402,1.7902
92,0,26.6055,-0.955163,-1.80265,1.97427,-0.446135,0.668016,-28.5568,1.25467,1.79414
93,0,26.9961,-0.946952,-1.817,1.97784,-0.443042,0.662085,-28.9508,1.26491,1.79328
94,0,27.3856,-0.939734,-1.82785,1.98069,-0.439737,0.656409,-29.343,1.27469,1.78909
95,0,27.7727,-0.93347,-1.83589,1.98258,-0.436571,0.651537,-29.7319,1.28386,1.78277
96,0,28.1558,-0.928134,-1.84176,1.98407,-0.433891,0.647939,-30.1165,1.29234,1.7754
97,0,28.534,-0.923672,-1.84736,1.98575,-0.431992,0.64588,-30.4963,1.30073,1.76889
98,0,28.9069,-0.920131,-1.85676,1.98745,-0.431078,0.645332,-30.8707,1.31097,1.7667
99,0,29.274,-0.917376,-1.87425,1.98851,-0.431268,0.645985,-31.2386,1.32503,1.7723
100,0,29.635,-0.914502,-1.90099,1.98859,-0.432612,0.647351,-31.5993,1.34269,1.78666
101,0,29.9893,-0.910201,-1.93524,1.98758,-0.435093,0.648885,-31.9521,1.36202,1.80847
102,0,30.336,-0.903753,-1.97532,1.98523,-0.438623,0.650112,-32.2958,1.38164,1.83617
103,0,30.674,-0.89508,-2.01966,1.98108,-0.443064,0.650719,-32.6291,1.40082,1.86824
104,0,31.0021,-0.884278,-2.06541,1.97477,-0.448243,0.650592,-32.9503,1.41827,1.90214
105,0,31.3192,-0.871799,-2.10923,1.96614,-0.453935,0.649762,-33.2583,1.43277,1.93489
106,0,31.6245,-0.858708,-2.14894,1.95534,-0.459877,0.648329,-33.5524,1.44426,1.96422
107,0,31.9179,-0.846385,-2.1837,1.94284,-0.465757,0.646406,-33.8331,1.45372,1.98879
108,0,32.2,-0.836084,-2.21349,1.92942,-0.471209,0.644098,-34.1015,1.46253,2.00796
109,0,32.4714,-0.828683,-2.23874,1.91619,-0.475838,0.64152,-34.3595,1.47202,2.02168
110,0,32.733,-0.824657,-2.26008,1.90434,-0.479283,0.638811,-34.6089,1.48327,2.03029
111,0,32.9852,-0.824199,-2.27804,1.8945,-0.481274,0.636117,-34.8509,1.49695,2.03422
112,0,33.2278,-0.827393,-2.29295,1.88622,-0.48169,0.63364,-35.0848,1.51337,2.03393
113,0,33.4605,-0.834299,-2.30545,1.87837,-0.480615,0.631737,-35.3092,1.53277,2.03032
114,0,33.6827,-0.844888,-2.31659,1.87018,-0.478323,0.630892,-35.5227,1.55536,2.02478
115,0,33.8937,-0.858828,-2.32743,1.86155,-0.475141,0.631492,-35.7244,1.58112,2.01879
116,0,34.0927,-0.87522,-2.33847,1.85273,-0.471317,0.633649,-35.9139,1.60933,2.01341
117,0,34.279,-0.89251,-2.34955,1.84407,-0.467003,0.637159,-36.0908,1.63845,2.00926
118,0,34.4521,-0.908715,-2.3602,1.83584,-0.462205,0.641469,-36.2549,1.66659,2.00658
119,0,34.6119,-0.921786,-2.36987,1.82827,-0.456641,0.645652,-36.4064,1.69207,2.00524
120,0,34.7588,-0.929969,-2.37795,1.82157,-0.449685,0.648533,-36.5461,1.71377,2.00461
121,0,34.8939,-0.932237,-2.38402,1.81602,-0.440527,0.648981,-36.6752,1.73145,2.0038
122,0,35.0183,-0.928776,-2.3882,1.81192,-0.428507,0.64627,-36.7952,1.74606,2.00205
123,0,35.1333,-0.921162,-2.39143,1.80932,-0.413538,0.640485,-36.9075,1.75955,1.9992
124,0,35.2405,-0.91198,-2.39548,1.80768,-0.396331,0.632665,-37.0127,1.77437,1.99612
125,0,35.3414,-0.904013,-2.40255,1.80613,-0.377936,0.624185,-37.1117,1.79305,1.99426
126,0,35.4378,-0.899515,-2.41469,1.80396,-0.359082,0.615864,-37.2052,1.81791,1.99466
127,0,35.5308,-0.899985,-2.43337,1.80081,-0.340363,0.608006,-37.2941,1.85049,1.99785
128,0,35.6209,-0.90618,-2.45912,1.79692,-0.322638,0.600873,-37.3791,1.89086,2.00403
129,0,35.7073,-0.91792,-2.49107,1.79338,-0.30666,0.594473,-37.4604,1.93761,2.01259
130,0,35.7884,-0.933765,-2.5267,1.79155,-0.292819,0.588454,-37.538,1.98767,2.02208
131,0,35.8621,-0.951019,-2.5623,1.792,-0.281844,0.582881,-37.6105,2.03585,2.03128
132,0,35.9263,-0.966386,-2.59377,1.79426,-0.275225,0.578752,-37.6756,2.0755,2.04008
133,0,35.9794,-0.977182,-2.61814,1.7978,-0.274401,0.577264,-37.7313,2.10119,2.04905
134,0,36.0199,-0.982712,-2.63543,1.80258,-0.279613,0.578707,-37.7761,2.11209,2.05898
135,0,36.0464,-0.984655,-2.64914,1.80855,-0.289514,0.582041,-37.8083,2.11296,2.07065
136,0,36.0579,-0.985314,-2.66334,1.81476,-0.301796,0.585511,-37.826,2.11037,2.08421
137,0,36.0546,-0.985544,-2.67928,1.81945,-0.314327,0.587733,-37.8272,2.10783,2.09883
138,0,36.0375,-0.98492,-2.69597,1.82095,-0.3257,0.588141,-37.8115,2.10578,2.11347
139,0,36.0081,-0.982881,-2.71231,1.8186,-0.335029,0.586628,-37.7796,2.10401,2.12747
140,0,35.9684,-0.978945,-2.72768,1.81299,-0.34166,0.583145,-37.7341,2.10245,2.14049
141,0,35.92,-0.972538,-2.74156,1.8057,-0.345149,0.577655,-37.6782,2.10088,2.1523
142,0,35.8641,-0.963021,-2.75349,1.79868,-0.345349,0.570274,-37.6152,2.0987,2.16289
143,0,35.801,-0.949825,-2.76306,1.79347,-0.342527,0.561404,-37.5469,2.09502,2.17261
144,0,35.7297,-0.932468,-2.77002,1.7909,-0.337602,0.551879,-37.4731,2.08836,2.18236
145,0,35.6485,-0.910532,-2.7742,1.79093,-0.33226,0.542983,-37.3923,2.07655,2.19359
146,0,35.5553,-0.883725,-2.77541,1.79293,-0.328462,0.535994,-37.3016,2.05718,2.20767
147,0,35.4477,-0.851996,-2.77323,1.79595,-0.327649,0.531633,-37.1979,2.02843,2.2251
148,0,35.3236,-0.815521,-2.76696,1.79903,-0.330408,0.530014,-37.078,1.98933,2.24539
149,0,35.1806,-0.774585,-2.75597,1.80106,-0.336641,0.53095,-36.9387,1.93968,2.26772
150,0,35.0165,-0.729441,-2.74014,1.80074,-0.345887,0.534088,-36.7762,1.87996,2.29153
151,0,34.8288,-0.680229,-2.72004,1.79657,-0.357478,0.53883,-36.5866,1.81109,2.31666
152,0,34.6148,-0.627017,-2.69691,1.78747,-0.37043,0.54425,-36.366,1.73469,2.34314
153,0,34.3721,-0.56999,-2.67251,1.77388,-0.383323,0.549156,-36.1123,1.65324,2.37111
154,0,34.0987,-0.509852,-2.64919,1.75805,-0.39491,0.552727,-35.8259,1.56983,2.40111
155,0,33.7937,-0.448275,-2.63013,1.74255,-0.405196,0.555396,-35.5082,1.48764,2.43505
156,0,33.4578,-0.387712,-2.61913,1.72856,-0.415383,0.558625,-35.1608,1.40962,2.47592
157,0,33.0923,-0.330208,-2.6181,1.71624,-0.42635,0.563488,-34.7854,1.33767,2.52505
158,0,32.6994,-0.276458,-2.62506,1.70609,-0.437524,0.569704,-34.3847,1.27183,2.57998
159,0,32.2814,-0.226338,-2.63534,1.69924,-0.447406,0.576168,-33.9618,1.21097,2.63568
160,0,31.8397,-0.179857,-2.64397,1.6967,-0.454858,0.582112,-33.5195,1.15359,2.68717
161,0,31.3757,-0.137402,-2.64643,1.69885,-0.459627,0.587496,-33.0595,1.09792,2.73034
162,0,30.8906,-0.099618,-2.63875,1.70533,-0.461993,0.592628,-32.5827,1.04226,2.76177
163,0,30.3864,-0.0673574,-2.61785,1.71513,-0.462294,0.597845,-32.09,0.985585,2.77871
164,0,29.8655,-0.0416544,-2.58214,1.72666,-0.460633,0.603485,-31.5821,0.928102,2.77959
165,0,29.3308,-0.0237537,-2.53264,1.73814,-0.456876,0.610026,-31.0604,0.871848,2.76515
166,0,28.7858,-0.0150691,-2.4736,1.74819,-0.450904,0.618199,-30.5266,0.820675,2.73907
167,0,28.2336,-0.0169209,-2.41115,1.75619,-0.442804,0.628854,-29.9832,0.779099,2.70692
168,0,27.6769,-0.030193,-2.35097,1.76213,-0.432828,0.642635,-29.4327,0.750795,2.67398
169,0,27.1173,-0.0552413,-2.29718,1.76628,-0.421306,0.659746,-28.8769,0.737991,2.64405
170,0,26.5555,-0.0920675,-2.25245,1.76904,-0.408623,0.679981,-28.3171,0.741744,2.61959
171,0,25.9922,-0.140367,-2.21835,1.77076,-0.395176,0.702851,-27.7541,0.762212,2.60194
172,0,25.4278,-0.199293,-2.19501,1.77171,-0.381313,0.727688,-27.1888,0.798405,2.59123
173,0,24.8631,-0.267209,-2.18029,1.77206,-0.367319,0.753744,-26.6223,0.847669,2.58578
174,0,24.2991,-0.34145,-2.16924,1.77195,-0.353458,0.780314,-26.0559,0.905205,2.58183
175,0,23.737,-0.418311,-2.15509,1.7715,-0.339987,0.806816,-25.491,0.964514,2.57443
176,0,23.1784,-0.493814,-2.1319,1.77092,-0.327167,0.832826,-24.9297,1.01927,2.55954
177,0,22.6247,-0.564825,-2.09652,1.7703,-0.31531,0.858105,-24.3737,1.06507,2.53534
178,0,22.0773,-0.629512,-2.04845,1.76945,-0.304789,0.882559,-23.8243,1.0998,2.50195
179,0,21.5369,-0.68719,-1.98924,1.7679,-0.295858,0.906072,-23.2816,1.12326,2.4608
180,0,21.0031,-0.738271,-1.92258,1.76497,-0.288478,0.928379,-22.7446,1.13736,2.41475
181,0,20.4749,-0.78427,-1.8544,1.75993,-0.282299,0.949098,-22.2114,1.14614,2.36818
182,0,19.951,-0.827198,-1.7908,1.75223,-0.276765,0.96787,-21.6799,1.1543,2.32547
183,0,19.4309,-0.868481,-1.73464,1.74169,-0.271254,0.984528,-21.1491,1.16488,2.28845
184,0,18.9146,-0.908337,-1.68466,1.72868,-0.26526,0.999209,-20.6198,1.17811,2.25585
185,0,18.403,-0.946155,-1.63783,1.71423,-0.258613,1.01247,-20.0937,1.19248,2.22546
186,0,17.8972,-0.981038,-1.59122,1.7,-0.251652,1.02532,-19.5737,1.20578,2.19574
187,0,17.3985,-1.01165,-1.54142,1.68787,-0.245059,1.03894,-19.0631,1.2149,2.16493
188,0,16.9081,-1.0367,-1.48554,1.67935,-0.239411,1.05412,-18.5646,1.21701,2.13147
189,0,16.4269,-1.05646,-1.42495,1.67529,-0.234942,1.07103,-18.0801,1.21247,2.09668
190,0,15.9554,-1.0731,-1.3655,1.6758,-0.231552,1.08926,-17.6099,1.20514,2.06503
191,0,15.4942,-1.08896,-1.3131,1.68009,-0.228775,1.1079,-17.1537,1.19944,2.04051
192,0,15.0444,-1.1056,-1.27049,1.68643,-0.225776,1.12574,-16.7108,1.19844,2.02405
193,0,14.6077,-1.12388,-1.2375,1.69286,-0.221658,1.14171,-16.2808,1.20368,2.01422
194,0,14.1858,-1.14426,-1.21223,1.69813,-0.215934,1.1555,-15.8643,1.21548,2.00875
195,0,13.7803,-1.16688,-1.19183,1.70198,-0.208596,1.16742,-15.4626,1.2331,2.0052
196,0,13.3925,-1.19141,-1.17319,1.70476,-0.199849,1.17794,-15.0774,1.2551,2.00114
197,0,13.0231,-1.217,-1.15352,1.70725,-0.190027,1.18748,-14.7104,1.27956,1.9945
198,0,12.6727,-1.24262,-1.13101,1.71073,-0.179659,1.19648,-14.3635,1.30446,1.98418
199,0,12.3417,-1.26715,-1.1051,1.71652,-0.169324,1.20534,-14.0383,1.32798,1.97029
200,0,12.0304,-1.2894,-1.0761,1.72528,-0.159462,1.21427,-13.736,1.34862,1.95357
201,0,11.7385,-1.30812,-1.04425,1.73651,-0.150299,1.22327,-13.4556,1.36499,1.93452
202,0,11.465,-1.32201,-1.00901,1.74823,-0.141832,1.23217,-13.1943,1.37572,1.91276
203,0,11.2083,-1.32981,-0.969659,1.75783,-0.133908,1.24077,-12.9479,1.37949,1.8877
204,0,10.9665,-1.33037,-0.926103,1.76353,-0.126352,1.24889,-12.7127,1.37533,1.85934
205,0,10.7373,-1.32283,-0.878956,1.76505,-0.118995,1.25638,-12.486,1.36267,1.8283
206,0,10.5179,-1.30692,-0.829082,1.76285,-0.111734,1.26315,-12.2656,1.34154,1.79537
207,0,10.3052,-1.2832,-0.777183,1.75751,-0.104653,1.26929,-12.0488,1.31253,1.76118
208,0,10.096,-1.25259,-0.723695,1.74979,-0.0979625,1.275,-11.8332,1.2764,1.72614
209,0,9.8868,-1.21588,-0.668937,1.74048,-0.091807,1.28038,-11.616,1.23385,1.69047
210,0,9.6744,-1.17382,-0.613218,1.73002,-0.0862058,1.28541,-11.3945,1.18563,1.65429
211,0,9.45612,-1.12745,-0.556872,1.71852,-0.0811243,1.29007,-11.166,1.13286,1.6177
212,0,9.22995,-1.07814,-0.500345,1.70591,-0.0764899,1.29439,-10.9285,1.07703,1.58088
213,0,8.99441,-1.0274,-0.444357,1.69203,-0.0721306,1.2983,-10.6803,1.01995,1.54418
214,0,8.74837,-0.976502,-0.389861,1.67672,-0.0677605,1.30166,-10.4201,0.96331,1.50814
215,0,8.49109,-0.926358,-0.337673,1.66012,-0.0630684,1.30436,-10.1472,0.908476,1.47324
216,0,8.22231,-0.877615,-0.288198,1.64285,-0.057894,1.30636,-9.86198,0.856314,1.43975
217,0,7.94202,-0.830723,-0.24164,1.62569,-0.0524451,1.30792,-9.56527,0.807083,1.408
218,0,7.6504,-0.785963,-0.198386,1.60906,-0.0472187,1.3094,-9.25766,0.760608,1.37868
219,0,7.34782,-0.74351,-0.159074,1.59277,-0.0424758,1.31083,-8.93931,0.716874,1.35243
220,0,7.03477,-0.703363,-0.124235,1.57578,-0.0378947,1.31157,-8.60971,0.676254,1.32915
221,0,6.71176,-0.665266,-0.0939228,1.55658,-0.0328709,1.31071,-8.26784,0.639066,1.30805
222,0,6.37925,-0.628743,-0.0677709,1.53382,-0.0270429,1.30767,-7.91283,0.605103,1.28827
223,0,6.03767,-0.593203,-0.0453945,1.50698,-0.0205216,1.30247,-7.5446,0.573554,1.26956
224,0,5.68741,-0.558154,-0.0266108,1.47649,-0.0137807,1.29566,-7.164,0.543375,1.25236
225,0,5.32871,-0.523538,-0.0113573,1.44347,-0.0073425,1.28788,-6.77237,0.513913,1.23726
226,0,4.9617,-0.489813,0.000367245,1.40902,-0.00149141,1.27958,-6.37097,0.485273,1.22467
227,0,4.58655,-0.457669,0.00850543,1.37395,0.0037438,1.27092,-5.96078,0.458049,1.21476
228,0,4.20377,-0.427678,0.0130062,1.33889,0.00841959,1.26204,-5.54294,0.432805,1.20765
229,0,3.81432,-0.400127,0.0138898,1.30434,0.0125493,1.25325,-5.1189,0.409768,1.20365
230,0,3.4196,-0.375047,0.0112673,1.27047,0.0161158,1.24506,-4.69027,0.388875,1.20316
231,0,3.02149,-0.352348,0.00535551,1.237,0.0192496,1.23784,-4.25863,0.370085,1.20638
232,0,2.62236,-0.331841,-0.00347907,1.20342,0.0223755,1.23153,-3.82584,0.353546,1.21294
233,0,2.22498,-0.313151,-0.01476,1.16952,0.0260118,1.22573,-3.39448,0.339312,1.22198
234,0,1.83237,-0.295741,-0.0281072,1.13562,0.0303591,1.22008,-2.96789,0.326968,1.23286
235,0,1.44752,-0.279102,-0.0434246,1.10216,0.035155,1.21458,-2.54949,0.315693,1.24553
236,0,1.07324,-0.263038,-0.0608708,1.06938,0.0399137,1.20947,-2.14234,0.304778,1.2604
237,0,0.712261,-0.247836,-0.0806112,1.03757,0.0442937,1.20491,-1.74946,0.294154,1.27784
238,0,0.36728,-0.234128,-0.102528,1.00743,0.0483033,1.20083,-1.37423,0.284456,1.29766
239,0,0.0409263,-0.222538,-0.126159,0.979983,0.0522205,1.19708,-1.02032,0.276581,1.31925
240,0,-0.264431,-0.213396,-0.150848,0.956304,0.0563222,1.19367,-0.691169,0.271148,1.34198
241,0,-0.54679,-0.206632,-0.175711,0.937143,0.0606998,1.19086,-0.38953,0.268202,1.36526
242,0,-0.804508,-0.201855,-0.199474,0.922719,0.0653375,1.1891,-0.11727,0.267375,1.38828
243,0,-1.03626,-0.198604,-0.220665,0.912786,0.0702372,1.18876,0.124521,0.268256,1.40999
244,0,-1.24105,-0.196586,-0.238064,0.906899,0.0753846,1.19005,0.3353,0.270591,1.42939
245,0,-1.41829,-0.195637,-0.250858,0.904675,0.080671,1.19292,0.514837,0.27417,1.44564
246,0,-1.56769,-0.195538,-0.25854,0.905985,0.0858593,1.19709,0.662989,0.278594,1.45797
247,0,-1.68936,-0.195994,-0.26083,0.910959,0.0905726,1.20225,0.779708,0.283239,1.46579
248,0,-1.78381,-0.196767,-0.257664,0.919723,0.0943855,1.20822,0.865402,0.28748,1.46886
249,0,-1.85219,-0.197777,-0.249205,0.931997,0.097042,1.21492,0.921467,0.290996,1.46729
250,0,-1.89625,-0.199048,-0.235855,0.946836,0.0986512,1.22222,0.950626,0.293917,1.46134
251,0,-1.91835,-0.200539,-0.218201,0.962611,0.0996731,1.22981,0.956862,0.296637,1.45131
252,0,-1.92127,-0.201999,-0.196812,0.977339,0.10064,1.23732,0.944945,0.299403,1.43741
253,0,-1.90809,-0.202927,-0.171983,0.989402,0.101787,1.24454,0.919575,0.301913,1.41973
254,0,-1.88208,-0.202605,-0.143654,0.998158,0.102932,1.25149,0.884665,0.303241,1.39823
255,0,-1.84656,-0.20022,-0.111527,1.00386,0.103732,1.25824,0.843277,0.302207,1.37268
256,0,-1.80469,-0.1951,-0.0752655,1.00704,0.103979,1.2647,0.798041,0.297914,1.34267
257,0,-1.75933,-0.186952,-0.0347112,1.00808,0.103709,1.27059,0.751434,0.290089,1.30776
258,0,-1.71282,-0.175916,0.00999747,1.00715,0.103108,1.27553,0.705647,0.279044,1.26771
259,0,-1.66689,-0.16241,0.0584205,1.00431,0.102337,1.27919,0.662346,0.265346,1.22267
