Model Outputs
100
,,Sub2:LHeadAngles,,,Sub2:LNeckAngles,,,Sub2:LThoraxAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
61,0,-0.664697,3.26117,-22.9339,-4.86685,-2.7723,25.5951,4.05836,-1.19272,2.48201
62,0,-0.638892,3.26584,-23.6906,-4.9302,-2.69567,26.3273,4.06255,-1.18837,2.45844
63,0,-0.606547,3.2682,-24.4775,-4.99917,-2.60989,27.0899,4.06743,-1.18371,2.43547
64,0,-0.569084,3.26846,-25.2949,-5.07241,-2.51525,27.8834,4.07324,-1.17863,2.41314
65,0,-0.52802,3.26695,-26.1426,-5.14863,-2.41226,28.7073,4.08031,-1.17313,2.3914
66,0,-0.48479,3.26411,-27.02,-5.22668,-2.30159,29.5609,4.08901,-1.16722,2.37002
67,0,-0.440498,3.26039,-27.9263,-5.30574,-2.18376,30.4431,4.09974,-1.16084,2.34862
68,0,-0.395878,3.25635,-28.8609,-5.38525,-2.05925,31.3525,4.11275,-1.15386,2.32666
69,0,-0.35173,3.25285,-29.8223,-5.46463,-1.92907,32.2872,4.12807,-1.14613,2.30352
70,0,-0.309216,3.25107,-30.8077,-5.54296,-1.79503,33.2439,4.14553,-1.13754,2.27856
71,0,-0.269786,3.25211,-31.8128,-5.61908,-1.65932,34.2175,4.16489,-1.12806,2.25113
72,0,-0.234917,3.25658,-32.832,-5.69165,-1.52387,35.202,4.18598,-1.1176,2.22059
73,0,-0.205773,3.26442,-33.8593,-5.75927,-1.39003,36.1911,4.20859,-1.10611,2.18646
74,0,-0.182985,3.27491,-34.8891,-5.82075,-1.25875,37.1789,4.2323,-1.09387,2.14867
75,0,-0.166604,3.28654,-35.917,-5.87506,-1.1305,38.1617,4.25644,-1.08163,2.10784
76,0,-0.156118,3.29726,-36.9402,-5.92148,-1.00501,39.1374,4.28031,-1.07032,2.06487
77,0,-0.150497,3.3053,-37.9567,-5.95991,-0.881443,40.1045,4.30346,-1.06057,2.0204
78,0,-0.148409,3.31005,-38.9643,-5.99123,-0.759241,41.0611,4.32573,-1.05259,1.97459
79,0,-0.148569,3.31206,-39.9599,-6.01698,-0.638521,42.004,4.34717,-1.0464,1.92728
80,0,-0.149988,3.31256,-40.9401,-6.0389,-0.520006,42.9295,4.36788,-1.04188,1.87823
81,0,-0.151954,3.31291,-41.9006,-6.05859,-0.404614,43.8336,4.38801,-1.03889,1.82731
82,0,-0.153827,3.31408,-42.838,-6.07732,-0.292911,44.7128,4.40773,-1.03731,1.77451
83,0,-0.154888,3.31638,-43.7494,-6.09601,-0.184797,45.5643,4.42716,-1.03706,1.7199
84,0,-0.154335,3.31969,-44.6329,-6.11545,-0.0797135,46.3864,4.44649,-1.03814,1.66367
85,0,-0.151358,3.3239,-45.4873,-6.13638,0.0230014,47.1784,4.46587,-1.04059,1.60619
86,0,-0.145272,3.32882,-46.3122,-6.15932,0.124063,47.9403,4.48539,-1.0444,1.54808
87,0,-0.135673,3.3339,-47.108,-6.18423,0.224339,48.6731,4.50514,-1.04948,1.49009
88,0,-0.122582,3.33821,-47.8756,-6.21046,0.324771,49.3787,4.52521,-1.05571,1.43296
89,0,-0.106498,3.34073,-48.6171,-6.23703,0.426141,50.0593,4.54582,-1.06297,1.37722
90,0,-0.0882846,3.34062,-49.3346,-6.26287,0.528833,50.7175,4.56718,-1.07116,1.32312
91,0,-0.0689787,3.33761,-50.0307,-6.28705,0.63263,51.3555,4.58934,-1.08013,1.27056
92,0,-0.0497188,3.33211,-50.7073,-6.3088,0.736404,51.9751,4.61192,-1.08964,1.21908
93,0,-0.0317506,3.32507,-51.3657,-6.32726,0.838128,52.5767,4.63397,-1.09929,1.16794
94,0,-0.0162656,3.31732,-52.0059,-6.34127,0.935632,53.1599,4.65431,-1.10861,1.11637
95,0,-0.00402286,3.3091,-52.6282,-6.34973,1.02768,53.7245,4.67208,-1.11712,1.06391
96,0,0.00499981,3.29997,-53.2333,-6.35197,1.11459,54.2713,4.68712,-1.12449,1.01056
97,0,0.011754,3.28908,-53.8231,-6.3481,1.19816,54.8024,4.69991,-1.13059,0.95682
98,0,0.0179559,3.27548,-54.3995,-6.33904,1.28117,55.3205,4.71145,-1.1355,0.903501
99,0,0.0255427,3.25853,-54.9644,-6.32619,1.36646,55.8283,4.72286,-1.13942,0.851471
100,0,0.0360108,3.23788,-55.5192,-6.31068,1.45599,56.3277,4.73489,-1.14253,0.801364
101,0,0.0501086,3.2134,-56.0648,-6.2929,1.55053,56.8198,4.74767,-1.1449,0.753488
102,0,0.0680385,3.18516,-56.6016,-6.27286,1.65,57.3051,4.761,-1.14655,0.707917
103,0,0.0897823,3.15353,-57.1297,-6.25061,1.75386,57.7838,4.77454,-1.14749,0.664625
104,0,0.115122,3.11914,-57.6494,-6.22649,1.86129,58.2562,4.78805,-1.14789,0.623582
105,0,0.14339,3.08278,-58.1615,-6.20091,1.97108,58.723,4.80138,-1.14805,0.584745
106,0,0.17331,3.04526,-58.6674,-6.17413,2.08163,59.1859,4.81451,-1.14837,0.548031
107,0,0.20319,3.00739,-59.1697,-6.14621,2.19111,59.647,4.82743,-1.14925,0.513345
108,0,0.231346,2.97007,-59.6704,-6.11724,2.29771,60.1088,4.84013,-1.15097,0.480601
109,0,0.256539,2.93421,-60.1712,-6.08749,2.39991,60.5728,4.85251,-1.15377,0.449714
110,0,0.278565,2.90062,-60.673,-6.05757,2.49697,61.0398,4.86433,-1.15776,0.420595
111,0,0.298716,2.86986,-61.1754,-6.02854,2.58948,61.5093,4.87528,-1.16298,0.393102
112,0,0.319238,2.8421,-61.6776,-6.0016,2.67919,61.9802,4.88525,-1.16938,0.367016
113,0,0.341946,2.81687,-62.1787,-5.97736,2.76817,62.4512,4.89454,-1.17688,0.342026
114,0,0.367499,2.79312,-62.6786,-5.9555,2.85828,62.9216,4.90395,-1.18534,0.317738
115,0,0.395785,2.76947,-63.1771,-5.93504,2.95102,63.3908,4.91445,-1.1946,0.293679
116,0,0.426478,2.74463,-63.6738,-5.91477,3.04731,63.8577,4.92667,-1.20439,0.269356
117,0,0.459188,2.71773,-64.1675,-5.89344,3.14712,64.3207,4.94051,-1.2144,0.244321
118,0,0.493381,2.68832,-64.6568,-5.86983,3.24941,64.778,4.95515,-1.22431,0.218187
119,0,0.528479,2.6562,-65.14,-5.84266,3.35249,65.2279,4.96925,-1.23378,0.190625
120,0,0.564231,2.62133,-65.6157,-5.81105,3.455,65.6686,4.98162,-1.24249,0.16148
121,0,0.600965,2.58389,-66.082,-5.77508,3.55667,66.0987,4.99184,-1.25032,0.130906
122,0,0.639526,2.54432,-66.538,-5.73576,3.65816,66.5174,5.0002,-1.25736,0.0992969
123,0,0.68098,2.50329,-66.9827,-5.6946,3.76041,66.9244,5.00718,-1.26385,0.0671137
124,0,0.726173,2.46175,-67.4158,-5.65338,3.86396,67.3196,5.01312,-1.27019,0.0347987
125,0,0.775285,2.42083,-67.8366,-5.61391,3.96849,67.7027,5.01826,-1.2769,0.00273209
126,0,0.827584,2.38152,-68.2442,-5.57752,4.07279,68.073,5.02274,-1.28457,-0.0288327
127,0,0.881522,2.34427,-68.6378,-5.54469,4.17502,68.4299,5.02657,-1.29372,-0.0597877
128,0,0.935159,2.30883,-69.0168,-5.51494,4.27329,68.773,5.02971,-1.3047,-0.0901154
129,0,0.986772,2.27452,-69.3809,-5.48721,4.36611,69.102,5.03202,-1.31765,-0.119841
130,0,1.03525,2.2406,-69.7294,-5.46046,4.45253,69.4161,5.03335,-1.33251,-0.149061
131,0,1.08009,2.20669,-70.0611,-5.43413,4.53207,69.7138,5.03351,-1.34904,-0.177972
132,0,1.12115,2.17281,-70.3744,-5.40815,4.60456,69.9934,5.03246,-1.36695,-0.206763
133,0,1.15854,2.13919,-70.6681,-5.38278,4.67023,70.2537,5.03043,-1.38591,-0.23544
134,0,1.19249,2.10593,-70.9419,-5.35818,4.7298,70.4948,5.02785,-1.4056,-0.263754
135,0,1.22324,2.07283,-71.1968,-5.33411,4.78428,70.7178,5.02528,-1.42564,-0.291271
136,0,1.25078,2.03933,-71.4343,-5.3098,4.83454,70.9251,5.02315,-1.44567,-0.317501
137,0,1.27472,2.00477,-71.6571,-5.28419,4.88101,71.1194,5.02174,-1.46536,-0.342045
138,0,1.2945,1.96869,-71.8677,-5.25629,4.92368,71.3036,5.02112,-1.48448,-0.364703
139,0,1.30984,1.931,-72.0686,-5.22554,4.96259,71.4802,5.02129,-1.5028,-0.385472
140,0,1.32104,1.89195,-72.2621,-5.1919,4.99823,71.6515,5.02224,-1.52006,-0.404511
141,0,1.32902,1.85194,-72.4501,-5.15564,5.03165,71.8189,5.02404,-1.53599,-0.422086
142,0,1.33513,1.81134,-72.6339,-5.11721,5.06427,71.9836,5.02676,-1.55034,-0.43843
143,0,1.3408,1.77036,-72.8143,-5.07706,5.09744,72.1461,5.03035,-1.563,-0.453608
144,0,1.34719,1.72901,-72.9916,-5.03544,5.13201,72.3069,5.03455,-1.57395,-0.467535
145,0,1.35498,1.68703,-73.1654,-4.99228,5.16835,72.4657,5.03905,-1.58324,-0.480108
146,0,1.36449,1.64395,-73.3351,-4.94731,5.20663,72.6217,5.04365,-1.59097,-0.491263
147,0,1.37603,1.59931,-73.4997,-4.90041,5.24717,72.7742,5.0484,-1.5973,-0.50096
148,0,1.38994,1.55291,-73.6585,-4.85178,5.29043,72.9222,5.05349,-1.6024,-0.509239
149,0,1.40665,1.50507,-73.8112,-4.80209,5.3369,73.0653,5.05914,-1.60649,-0.516313
150,0,1.42659,1.45664,-73.9584,-4.75251,5.38688,73.2035,5.06554,-1.6098,-0.522538
151,0,1.45009,1.40902,-74.1005,-4.70471,5.44046,73.337,5.07284,-1.61262,-0.528276
152,0,1.47744,1.36374,-74.2382,-4.66056,5.49763,73.4661,5.0812,-1.6153,-0.5338
153,0,1.5089,1.32206,-74.3718,-4.62169,5.55844,73.591,5.09082,-1.61818,-0.539261
154,0,1.54462,1.28468,-74.501,-4.58911,5.623,73.7113,5.1019,-1.62151,-0.544641
155,0,1.5844,1.25175,-74.6251,-4.56317,5.69106,73.8265,5.1145,-1.62545,-0.549749
156,0,1.62733,1.22307,-74.7431,-4.54354,5.76161,73.936,5.12848,-1.63003,-0.554277
157,0,1.67162,1.19815,-74.8537,-4.5292,5.83265,74.0389,5.14347,-1.63516,-0.557891
158,0,1.71482,1.17621,-74.9559,-4.51861,5.90142,74.1346,5.15887,-1.64069,-0.560362
159,0,1.75444,1.15628,-75.0484,-4.50983,5.96475,74.2218,5.17363,-1.64639,-0.561733
160,0,1.78852,1.13736,-75.1301,-4.50073,6.01935,74.2995,5.186,-1.65191,-0.562423
161,0,1.81605,1.11864,-75.2005,-4.48943,6.06256,74.3665,5.19396,-1.65685,-0.563096
162,0,1.83699,1.09965,-75.2596,-4.47498,6.09327,74.4225,5.19621,-1.66098,-0.564306
163,0,1.85219,1.08034,-75.3083,-4.45756,6.1124,74.468,5.19279,-1.66438,-0.566193
164,0,1.86299,1.06088,-75.3474,-4.43825,6.12237,74.5042,5.1849,-1.66737,-0.568432
165,0,1.87068,1.04151,-75.378,-4.41834,6.12599,74.5323,5.17425,-1.67029,-0.570465
166,0,1.87592,1.02232,-75.4005,-4.39866,6.12527,74.5532,5.1623,-1.67338,-0.571821
167,0,1.87861,1.00317,-75.4147,-4.37932,6.12091,74.5668,5.14987,-1.67669,-0.572275
168,0,1.87816,0.983627,-75.4199,-4.35994,6.11268,74.5725,5.13723,-1.6802,-0.571802
169,0,1.87413,0.96315,-75.4149,-4.33996,6.10018,74.5689,5.12438,-1.68391,-0.570502
170,0,1.86656,0.941315,-75.3984,-4.31913,6.08341,74.5547,5.11123,-1.68785,-0.56856
171,0,1.85602,0.918117,-75.3693,-4.29769,6.06286,74.5284,5.0978,-1.69202,-0.566187
172,0,1.84316,0.8941,-75.3271,-4.27645,6.0391,74.4893,5.0842,-1.69645,-0.563566
173,0,1.82815,0.870273,-75.2712,-4.25647,6.01212,74.4367,5.07055,-1.70115,-0.560846
174,0,1.81034,0.847803,-75.2009,-4.23869,5.98094,74.3697,5.05684,-1.70606,-0.558143
175,0,1.78848,0.82764,-75.1148,-4.22367,5.94391,74.2871,5.04292,-1.71112,-0.55551
176,0,1.76149,0.810261,-75.0112,-4.21161,5.89959,74.1874,5.0286,-1.71626,-0.552902
177,0,1.72932,0.795696,-74.8879,-4.20265,5.84764,74.0685,5.01377,-1.72148,-0.550162
178,0,1.69345,0.783785,-74.7429,-4.1972,5.78945,73.9284,4.9985,-1.72676,-0.547015
179,0,1.65671,0.774406,-74.5742,-4.19601,5.72784,73.7655,4.983,-1.73204,-0.543066
180,0,1.62242,0.767439,-74.3804,-4.19998,5.66629,73.5788,4.96765,-1.73723,-0.537812
181,0,1.59328,0.762563,-74.161,-4.20959,5.60787,73.368,4.95287,-1.74224,-0.530666
182,0,1.57052,0.759156,-73.916,-4.22456,5.55427,73.1337,4.93902,-1.74701,-0.521042
183,0,1.55376,0.756386,-73.6461,-4.24388,5.50552,72.8772,4.92626,-1.75147,-0.50846
184,0,1.54159,0.753382,-73.3524,-4.2661,5.46051,72.5998,4.91447,-1.75551,-0.492587
185,0,1.53261,0.749419,-73.0357,-4.28993,5.41797,72.3026,4.90347,-1.75904,-0.47327
186,0,1.52625,0.744056,-72.6969,-4.31462,5.37732,71.9865,4.89304,-1.76195,-0.450564
187,0,1.52312,0.737207,-72.3368,-4.34007,5.33907,71.6521,4.88301,-1.76412,-0.424749
188,0,1.5248,0.729191,-71.9572,-4.36682,5.30472,71.3005,4.87334,-1.76535,-0.396294
189,0,1.53303,0.7208,-71.5604,-4.39592,5.27594,70.9335,4.86413,-1.76555,-0.365754
190,0,1.54847,0.713221,-71.1494,-4.42856,5.25327,70.5536,4.8555,-1.76478,-0.333632
191,0,1.56951,0.707734,-70.7274,-4.46532,5.23484,70.1636,4.84739,-1.76333,-0.300311
192,0,1.59202,0.705329,-70.2967,-4.5057,5.2162,69.7659,4.83951,-1.76155,-0.26606
193,0,1.61024,0.706449,-69.8586,-4.54812,5.19121,69.3619,4.83129,-1.75987,-0.231087
194,0,1.61834,0.710917,-69.4128,-4.59039,5.15367,68.9515,4.82208,-1.75869,-0.195613
195,0,1.61207,0.717998,-68.958,-4.63035,5.09907,68.5333,4.81131,-1.75838,-0.15993
196,0,1.59004,0.726675,-68.4921,-4.66665,5.02605,68.1051,4.79875,-1.75916,-0.124432
197,0,1.5542,0.736116,-68.0131,-4.69929,4.93664,67.664,4.78458,-1.76111,-0.0895619
198,0,1.50905,0.746031,-67.5188,-4.7297,4.8354,67.2075,4.76925,-1.76412,-0.0556799
199,0,1.4601,0.756746,-67.0083,-4.76006,4.72766,66.7338,4.75316,-1.76796,-0.0229647
200,0,1.41188,0.768981,-66.4813,-4.79243,4.61767,66.2427,4.73659,-1.77232,0.00858524
201,0,1.36694,0.783405,-65.9387,-4.8281,4.50803,65.7349,4.71994,-1.7769,0.0391701
202,0,1.32584,0.800161,-65.3821,-4.86743,4.40009,65.2126,4.70405,-1.78158,0.0692211
203,0,1.28801,0.818692,-64.8138,-4.90991,4.29454,64.6784,4.68983,-1.78639,0.0993014
204,0,1.25298,0.838,-64.2365,-4.95453,4.19202,64.1356,4.67784,-1.79138,0.129894
205,0,1.22106,0.857182,-63.6527,-5.00046,4.09336,63.5868,4.66809,-1.79654,0.161226
206,0,1.19249,0.875788,-63.0635,-5.047,3.99867,63.033,4.66013,-1.80171,0.193172
207,0,1.16644,0.893872,-62.468,-5.0932,3.9064,62.473,4.65307,-1.80658,0.225239
208,0,1.14147,0.911978,-61.8646,-5.13831,3.81408,61.9045,4.64592,-1.81089,0.256671
209,0,1.11648,0.931037,-61.2516,-5.18242,3.71962,61.3254,4.63813,-1.8146,0.286699
210,0,1.09083,0.952094,-60.6276,-5.22644,3.62175,60.7337,4.62981,-1.81792,0.31474
211,0,1.06423,0.976007,-59.9912,-5.27157,3.51985,60.1275,4.62144,-1.8212,0.340479
212,0,1.03676,1.00325,-59.341,-5.31887,3.41385,59.5057,4.61358,-1.8248,0.363891
213,0,1.00917,1.03388,-58.6777,-5.36912,3.30449,58.8689,4.60658,-1.82897,0.385219
214,0,0.983159,1.06776,-58.0045,-5.423,3.19347,58.2207,4.60054,-1.83381,0.404894
215,0,0.961057,1.1048,-57.3266,-5.48122,3.08312,57.5667,4.59535,-1.83918,0.423434
216,0,0.945073,1.14508,-56.6491,-5.54444,2.97562,56.9125,4.59084,-1.84476,0.441346
217,0,0.936643,1.18878,-55.9763,-5.61297,2.87244,56.2627,4.58687,-1.85012,0.45906
218,0,0.936071,1.236,-55.311,-5.68658,2.77407,55.6203,4.58336,-1.8548,0.476888
219,0,0.942335,1.28664,-54.6544,-5.76431,2.67995,54.987,4.5803,-1.85845,0.494989
220,0,0.953278,1.34025,-54.0064,-5.84452,2.58858,54.3625,4.57773,-1.86092,0.513345
221,0,0.966156,1.39591,-53.3649,-5.9249,2.49788,53.7449,4.57545,-1.86221,0.531755
222,0,0.978297,1.45225,-52.7266,-6.00277,2.40564,53.1306,4.57294,-1.86249,0.549921
223,0,0.987713,1.50782,-52.0883,-6.07591,2.31022,52.5161,4.56969,-1.8621,0.567639
224,0,0.993525,1.56161,-51.448,-6.14319,2.21096,51.8997,4.56542,-1.86144,0.58491
225,0,0.99594,1.61321,-50.806,-6.20451,2.108,51.2816,4.55992,-1.86083,0.601875
226,0,0.995725,1.66277,-50.1649,-6.26048,2.00211,50.6646,4.55315,-1.86046,0.618792
227,0,0.993612,1.71058,-49.5286,-6.31197,1.89449,50.0529,4.54553,-1.86046,0.636041
228,0,0.990072,1.75669,-48.9012,-6.35968,1.78647,49.4509,4.53771,-1.86093,0.653992
229,0,0.985424,1.80091,-48.2845,-6.40399,1.67914,48.8605,4.53023,-1.86189,0.672876
230,0,0.980034,1.84309,-47.678,-6.44522,1.57324,48.2812,4.52342,-1.86324,0.692797
231,0,0.974421,1.88303,-47.0794,-6.48371,1.46944,47.7108,4.51748,-1.86478,0.713836
232,0,0.96931,1.92018,-46.4858,-6.5196,1.36867,47.1465,4.51254,-1.86621,0.736099
233,0,0.965691,1.95354,-45.8942,-6.55293,1.2723,46.5851,4.50867,-1.86729,0.759687
234,0,0.964709,1.98208,-45.3018,-6.58383,1.18176,46.0239,4.50588,-1.86778,0.784645
235,0,0.967372,2.00526,-44.7062,-6.61263,1.09796,45.4602,4.50412,-1.8675,0.810891
236,0,0.974301,2.0234,-44.105,-6.64001,1.02087,44.8914,4.50327,-1.86629,0.838139
237,0,0.985656,2.03769,-43.4959,-6.66694,0.94942,44.3148,4.50314,-1.86407,0.86591
238,0,1.00126,2.04984,-42.8765,-6.69459,0.881841,43.7276,4.50364,-1.86085,0.893635
239,0,1.0209,2.06123,-42.2445,-6.72406,0.816612,43.1272,4.50481,-1.85671,0.920796
240,0,1.04454,2.07221,-41.5982,-6.7561,0.753193,42.5114,4.5069,-1.8519,0.947
241,0,1.07225,2.08216,-40.9371,-6.79101,0.691886,41.8796,4.51028,-1.84677,0.97203
242,0,1.10396,2.09013,-40.2611,-6.82881,0.633159,41.2314,4.51532,-1.84177,0.995917
243,0,1.13925,2.09542,-39.5703,-6.86917,0.577043,40.5674,4.52225,-1.83723,1.01897
244,0,1.1772,2.098,-38.8649,-6.91151,0.522776,39.8882,4.53107,-1.83331,1.04171
245,0,1.21653,2.09844,-38.1447,-6.95496,0.468889,39.1944,4.5415,-1.82995,1.06469
246,0,1.25578,2.09753,-37.41,-6.99836,0.41366,38.4869,4.55303,-1.82697,1.0884
247,0,1.29363,2.09611,-36.6607,-7.04044,0.355324,37.766,4.56497,-1.82416,1.11317
248,0,1.32908,2.09508,-35.8962,-7.08016,0.292128,37.0313,4.57653,-1.82141,1.13905
249,0,1.36155,2.095,-35.1152,-7.11662,0.222756,36.2816,4.58694,-1.81872,1.16584
250,0,1.39059,2.09576,-34.3174,-7.14878,0.146697,35.5161,4.59557,-1.81616,1.19315
251,0,1.41556,2.09663,-33.5035,-7.17522,0.0641481,34.7349,4.60198,-1.81384,1.22054
252,0,1.43557,2.09661,-32.6754,-7.19432,-0.024247,33.9397,4.60601,-1.81185,1.24772
253,0,1.4497,2.09477,-31.8359,-7.20471,-0.117607,33.133,4.60776,-1.81025,1.27458
254,0,1.4573,2.09049,-30.9881,-7.20562,-0.214986,32.3178,4.60754,-1.80912,1.30123
255,0,1.45818,2.0836,-30.1344,-7.19705,-0.31553,31.4967,4.60586,-1.80854,1.32786
256,0,1.4526,2.07453,-29.2767,-7.17975,-0.418652,30.6716,4.60327,-1.80849,1.35464
257,0,1.44119,2.06428,-28.4156,-7.15495,-0.524177,29.8435,4.60025,-1.80881,1.38173
258,0,1.42489,2.05414,-27.5509,-7.12415,-0.632121,29.0123,4.59715,-1.8092,1.40924
259,0,1.40506,2.04497,-26.6826,-7.08896,-0.742041,28.178,4.59417,-1.80933,1.4372
260,0,1.38371,2.03658,-25.8113,-7.05113,-0.8524,27.3411,4.59137,-1.809,1.46551
