Model Outputs
100
,,Sub3:LHeadAngles,,,Sub3:LThoraxAngles,,,Sub3:LNeckAngles,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
78,0,0.23511,-1.08468,0.215708,-3.99766,0.264576,-2.03059,3.75855,1.36097,-2.17466
79,0,0.223928,-1.08699,0.208028,-4.00122,0.264881,-2.02935,3.77347,1.3631,-2.16532
80,0,0.213153,-1.09128,0.19716,-4.00401,0.26554,-2.02924,3.78729,1.36735,-2.15382
81,0,0.202799,-1.09792,0.182076,-4.00403,0.266495,-2.03026,3.79801,1.37396,-2.13914
82,0,0.193327,-1.10644,0.16364,-3.99976,0.267652,-2.03236,3.80365,1.38242,-2.12218
83,0,0.185532,-1.11561,0.144478,-3.9905,0.268962,-2.03553,3.80262,1.39162,-2.10566
84,0,0.179793,-1.12471,0.126104,-3.9767,0.270378,-2.03961,3.79499,1.4009,-2.09096
85,0,0.175731,-1.13411,0.107558,-3.96037,0.271773,-2.04418,3.78316,1.41046,-2.07664
86,0,0.172722,-1.14447,0.0875828,-3.94439,0.27296,-2.04872,3.77067,1.42069,-2.06083
87,0,0.170413,-1.15581,0.0665202,-3.931,0.27383,-2.05283,3.7601,1.43149,-2.0434
88,0,0.16864,-1.16781,0.04535,-3.92127,0.274391,-2.05633,3.75266,1.44265,-2.02514
89,0,0.167227,-1.1803,0.0244303,-3.91568,0.274681,-2.05912,3.74902,1.45404,-2.00631
90,0,0.16604,-1.19319,0.00374099,-3.91431,0.274708,-2.06115,3.74937,1.46557,-1.98685
91,0,0.165081,-1.20626,-0.0166293,-3.9167,0.27445,-2.06245,3.75327,1.47701,-1.96689
92,0,0.164491,-1.21916,-0.0363955,-3.92194,0.273829,-2.06309,3.75963,1.48796,-1.94683
93,0,0.164436,-1.23151,-0.0551514,-3.92887,0.272729,-2.06318,3.76713,1.49794,-1.92724
94,0,0.164998,-1.24299,-0.0724347,-3.93632,0.27106,-2.06284,3.7745,1.50657,-1.90875
95,0,0.16614,-1.25331,-0.0877144,-3.94334,0.268811,-2.06214,3.78081,1.51361,-1.892
96,0,0.167719,-1.26226,-0.10049,-3.94948,0.266037,-2.06112,3.78573,1.51891,-1.87753
97,0,0.169519,-1.26972,-0.110451,-3.95468,0.262797,-2.05984,3.7894,1.52245,-1.86574
98,0,0.171362,-1.27567,-0.117481,-3.95903,0.259133,-2.05838,3.7921,1.52425,-1.85682
99,0,0.173189,-1.2801,-0.121631,-3.9627,0.255107,-2.05678,3.79406,1.52437,-1.85074
100,0,0.175038,-1.28313,-0.123174,-3.96583,0.250807,-2.05493,3.79538,1.52299,-1.84713
101,0,0.177015,-1.28501,-0.122589,-3.96838,0.246281,-2.05262,3.79593,1.52037,-1.84527
102,0,0.179285,-1.28605,-0.120436,-3.97017,0.241502,-2.04962,3.79538,1.51678,-1.84436
103,0,0.182042,-1.28656,-0.11722,-3.97105,0.236444,-2.04574,3.79341,1.51244,-1.8437
104,0,0.185472,-1.28676,-0.113325,-3.97112,0.231206,-2.04092,3.78993,1.50767,-1.84282
105,0,0.1897,-1.28685,-0.109048,-3.97098,0.226133,-2.03526,3.78543,1.50298,-1.84153
106,0,0.194706,-1.28711,-0.104669,-3.97169,0.221797,-2.02909,3.781,1.49921,-1.8398
107,0,0.200303,-1.28788,-0.100445,-3.97424,0.21868,-2.02275,3.77784,1.49715,-1.8377
108,0,0.206219,-1.28941,-0.0965188,-3.97885,0.216873,-2.01655,3.77643,1.49714,-1.83534
109,0,0.212238,-1.29173,-0.0928732,-3.98459,0.216216,-2.01074,3.77606,1.49903,-1.83302
110,0,0.218245,-1.29461,-0.0894054,-3.99005,0.216549,-2.00566,3.77543,1.50247,-1.83124
111,0,0.224166,-1.29764,-0.0860729,-3.9943,0.217773,-2.00167,3.77369,1.50694,-1.83041
112,0,0.229909,-1.30032,-0.082987,-3.99704,0.219817,-1.99897,3.77061,1.51187,-1.83068
113,0,0.23533,-1.30219,-0.0803938,-3.99819,0.222639,-1.99762,3.76628,1.51674,-1.8319
114,0,0.240218,-1.30291,-0.0785607,-3.9975,0.226222,-1.99757,3.76066,1.52118,-1.83375
115,0,0.244255,-1.30222,-0.0775934,-3.99426,0.23054,-1.99869,3.75336,1.52489,-1.83605
116,0,0.247009,-1.29991,-0.0773242,-3.98758,0.235543,-2.00088,3.74392,1.52764,-1.83887
117,0,0.248035,-1.29577,-0.077352,-3.97731,0.241096,-2.00397,3.73262,1.52909,-1.84245
118,0,0.247013,-1.28951,-0.0770297,-3.96482,0.246851,-2.00765,3.72114,1.52864,-1.84711
119,0,0.243815,-1.28081,-0.0753142,-3.95222,0.252174,-2.01158,3.71169,1.52543,-1.85352
120,0,0.238587,-1.26931,-0.0706666,-3.94088,0.25637,-2.01558,3.70545,1.51845,-1.86304
121,0,0.231808,-1.2546,-0.0611985,-3.93112,0.258996,-2.01977,3.70222,1.507,-1.8777
122,0,0.22419,-1.23642,-0.0452179,-3.9229,0.259993,-2.02441,3.70121,1.49088,-1.89947
123,0,0.216437,-1.21503,-0.022118,-3.91624,0.259586,-2.0297,3.7017,1.4706,-1.92918
124,0,0.208917,-1.19156,0.00656249,-3.91121,0.258171,-2.03565,3.70347,1.4476,-1.96522
125,0,0.201532,-1.16803,0.0369779,-3.90793,0.256246,-2.04201,3.70679,1.42415,-2.00338
126,0,0.194084,-1.14651,0.0648854,-3.9064,0.254297,-2.04843,3.712,1.40253,-2.03893
127,0,0.186667,-1.12824,0.0876524,-3.90647,0.252644,-2.05468,3.7189,1.38413,-2.06894
128,0,0.179679,-1.11352,0.104544,-3.90779,0.251411,-2.06067,3.72677,1.3693,-2.09259
129,0,0.173573,-1.10208,0.116087,-3.91,0.250588,-2.06646,3.73479,1.35783,-2.11048
130,0,0.16858,-1.09373,0.122992,-3.91268,0.250082,-2.07209,3.74229,1.34944,-2.12339
131,0,0.164756,-1.08829,0.126018,-3.91517,0.249716,-2.07757,3.74852,1.34386,-2.13213
132,0,0.16217,-1.0853,0.126416,-3.91668,0.249293,-2.08293,3.7526,1.34048,-2.13801
133,0,0.160786,-1.08421,0.125194,-3.91669,0.248694,-2.08824,3.75402,1.33872,-2.14214
134,0,0.160484,-1.08446,0.123102,-3.91533,0.247886,-2.0935,3.75302,1.33803,-2.14532
135,0,0.161209,-1.08536,0.121216,-3.91319,0.246866,-2.09864,3.75019,1.33778,-2.14857
136,0,0.162711,-1.08676,0.119502,-3.91096,0.24567,-2.10356,3.7465,1.33788,-2.15176
137,0,0.164384,-1.08957,0.115705,-3.90917,0.244411,-2.10824,3.74314,1.33917,-2.15254
138,0,0.165708,-1.09495,0.106941,-3.90801,0.243248,-2.11277,3.74086,1.34281,-2.14802
139,0,0.166641,-1.10347,0.0916042,-3.90735,0.242337,-2.11728,3.73964,1.3494,-2.13669
140,0,0.16761,-1.11477,0.0700644,-3.907,0.241778,-2.1218,3.73882,1.35872,-2.11901
141,0,0.169303,-1.12766,0.0446585,-3.90691,0.241643,-2.12619,3.73764,1.3698,-2.09723
142,0,0.172325,-1.14053,0.0186088,-3.9073,0.242089,-2.1301,3.73564,1.3814,-2.07436
143,0,0.176945,-1.15191,-0.00525533,-3.90865,0.243387,-2.13313,3.73295,1.39251,-2.05289
144,0,0.183139,-1.16065,-0.0247677,-3.91134,0.245751,-2.13491,3.72993,1.40233,-2.0347
145,0,0.190679,-1.16606,-0.0384042,-3.9154,0.249133,-2.13529,3.7268,1.41022,-2.02119
146,0,0.199116,-1.16809,-0.0454699,-3.92039,0.253142,-2.13441,3.72355,1.41579,-2.01318
147,0,0.207762,-1.16733,-0.0463874,-3.92551,0.257092,-2.13268,3.72005,1.41892,-2.01065
148,0,0.215654,-1.16513,-0.0432366,-3.92981,0.26022,-2.13074,3.71639,1.42005,-2.01207
149,0,0.221707,-1.16325,-0.0395546,-3.93258,0.262045,-2.12918,3.71302,1.42025,-2.01437
150,0,0.225254,-1.16294,-0.0381796,-3.93353,0.262512,-2.12831,3.7104,1.4205,-2.01495
151,0,0.226377,-1.16419,-0.0396612,-3.93274,0.261824,-2.12817,3.7085,1.42098,-2.01329
152,0,0.225539,-1.16643,-0.0434283,-3.93053,0.260249,-2.12853,3.70722,1.42141,-2.00977
153,0,0.223139,-1.16913,-0.0489666,-3.9275,0.258069,-2.12907,3.70671,1.42158,-2.00463
154,0,0.219432,-1.17187,-0.055684,-3.92423,0.255547,-2.12956,3.70731,1.42137,-1.99824
155,0,0.214555,-1.17434,-0.0630304,-3.92117,0.252866,-2.12995,3.7093,1.42067,-1.99109
156,0,0.208579,-1.17641,-0.070794,-3.91851,0.250128,-2.13025,3.7128,1.41948,-1.98344
157,0,0.201638,-1.17803,-0.0789485,-3.91625,0.247425,-2.13045,3.71768,1.41786,-1.97531
158,0,0.194016,-1.17913,-0.0873865,-3.91438,0.244951,-2.13052,3.72363,1.41592,-1.96677
159,0,0.186151,-1.1796,-0.0958475,-3.91295,0.243016,-2.13041,3.73028,1.41389,-1.95805
160,0,0.178552,-1.17938,-0.103928,-3.91201,0.241878,-2.13008,3.73713,1.41198,-1.94953
161,0,0.171688,-1.17841,-0.111084,-3.91141,0.241555,-2.12949,3.74356,1.4102,-1.94173
162,0,0.165901,-1.17674,-0.11678,-3.91082,0.241796,-2.12856,3.74891,1.40839,-1.93511
163,0,0.161358,-1.17451,-0.120776,-3.9099,0.242217,-2.12728,3.75262,1.40631,-1.92992
164,0,0.158006,-1.17203,-0.123211,-3.90839,0.242523,-2.12569,3.75452,1.40397,-1.92603
165,0,0.155583,-1.16963,-0.124381,-3.90625,0.242651,-2.12388,3.75482,1.40163,-1.9232
166,0,0.153713,-1.16759,-0.124492,-3.90351,0.242708,-2.12196,3.75394,1.39965,-1.92132
167,0,0.152014,-1.16605,-0.123565,-3.90024,0.24279,-2.12002,3.75234,1.39826,-1.92044
168,0,0.150175,-1.165,-0.121475,-3.89656,0.242903,-2.11803,3.75045,1.39747,-1.92064
169,0,0.147982,-1.16433,-0.118077,-3.89272,0.243023,-2.11585,3.74871,1.39715,-1.92193
170,0,0.145273,-1.16393,-0.113351,-3.88906,0.243153,-2.11327,3.74764,1.39719,-1.92411
171,0,0.14188,-1.16382,-0.107449,-3.8859,0.243356,-2.11009,3.74773,1.39767,-1.92683
172,0,0.137632,-1.16413,-0.100629,-3.88344,0.243766,-2.10618,3.74935,1.39883,-1.92966
173,0,0.132431,-1.16489,-0.0931038,-3.88175,0.244543,-2.1015,3.75268,1.40085,-1.93238
174,0,0.12637,-1.1659,-0.0848754,-3.8809,0.245805,-2.09619,3.75769,1.40364,-1.9351
175,0,0.119801,-1.16661,-0.0755128,-3.88091,0.247586,-2.09046,3.76405,1.40673,-1.93854
176,0,0.113303,-1.16611,-0.0639111,-3.88175,0.249841,-2.08471,3.77112,1.40922,-1.94425
177,0,0.107574,-1.16326,-0.048294,-3.88339,0.252534,-2.07931,3.77813,1.41009,-1.95448
178,0,0.103309,-1.15691,-0.0265612,-3.88581,0.255633,-2.07455,3.78431,1.40826,-1.9717
179,0,0.101063,-1.14614,0.00314642,-3.88875,0.258975,-2.0707,3.78879,1.4028,-1.9981
180,0,0.101034,-1.13068,0.041537,-3.89171,0.262316,-2.06795,3.79087,1.39323,-2.03463
181,0,0.102746,-1.11153,0.0865936,-3.89429,0.265576,-2.06627,3.79068,1.38036,-2.07916
182,0,0.104885,-1.09138,0.132476,-3.89624,0.268856,-2.06543,3.78939,1.36655,-2.12546
183,0,0.105769,-1.07359,0.171433,-3.89744,0.272239,-2.06523,3.78878,1.35476,-2.16531
184,0,0.104249,-1.06051,0.197942,-3.89806,0.275651,-2.06561,3.79027,1.34689,-2.19297
185,0,0.100186,-1.05261,0.210907,-3.89841,0.278857,-2.06666,3.79437,1.34307,-2.20741
186,0,0.0943105,-1.04877,0.213073,-3.89869,0.281576,-2.06852,3.80045,1.34212,-2.21157
187,0,0.0878171,-1.0471,0.209304,-3.89879,0.283624,-2.07121,3.80713,1.34227,-2.21049
188,0,0.0817948,-1.04587,0.204091,-3.89859,0.28501,-2.07463,3.81307,1.3421,-2.20867
189,0,0.0768714,-1.04411,0.200006,-3.89816,0.285973,-2.07848,3.81766,1.34104,-2.20849
190,0,0.0733135,-1.04136,0.198349,-3.8977,0.286867,-2.08239,3.8208,1.3391,-2.21087
191,0,0.0710504,-1.03766,0.199366,-3.89737,0.28801,-2.086,3.8227,1.33663,-2.2157
192,0,0.069566,-1.03376,0.201668,-3.89726,0.289557,-2.08911,3.82402,1.33445,-2.22135
193,0,0.0681589,-1.03072,0.203162,-3.89733,0.291352,-2.09186,3.82546,1.33332,-2.22577
194,0,0.0663362,-1.02936,0.202537,-3.8973,0.292939,-2.09459,3.82727,1.33351,-2.22793
195,0,0.0639478,-1.03003,0.19967,-3.89691,0.29387,-2.09756,3.82933,1.33492,-2.22797
196,0,0.0611852,-1.03259,0.19555,-3.89614,0.294004,-2.10089,3.8314,1.33734,-2.22697
197,0,0.0584517,-1.03654,0.191645,-3.89513,0.293556,-2.10456,3.8332,1.34057,-2.22645
198,0,0.0559367,-1.04172,0.188107,-3.89402,0.292917,-2.10853,3.83469,1.34486,-2.22652
199,0,0.0532953,-1.04884,0.182575,-3.89279,0.292375,-2.11274,3.83622,1.35106,-2.2247
200,0,0.0498853,-1.05906,0.171375,-3.89106,0.291985,-2.1172,3.83817,1.36012,-2.21727
201,0,0.0451693,-1.07332,0.151417,-3.8883,0.291728,-2.1219,3.84062,1.37275,-2.20106
202,0,0.038905,-1.09202,0.121168,-3.88422,0.29162,-2.12673,3.84355,1.38928,-2.1744
203,0,0.0313122,-1.11471,0.0814661,-3.87887,0.291643,-2.13148,3.84679,1.40927,-2.13796
204,0,0.0231737,-1.13969,0.0360353,-3.87253,0.291731,-2.13594,3.84974,1.43124,-2.09536
205,0,0.0154835,-1.16459,-0.00992229,-3.86559,0.291898,-2.13987,3.85167,1.45318,-2.05175
206,0,0.00881039,-1.18746,-0.0524057,-3.85865,0.292255,-2.14309,3.8525,1.47351,-2.01103
207,0,0.00305268,-1.20733,-0.0897585,-3.85235,0.292838,-2.14546,3.85295,1.49142,-1.9748
208,0,-0.0023124,-1.22391,-0.121929,-3.84716,0.293478,-2.14707,3.85399,1.50644,-1.94319
209,0,-0.00790458,-1.23729,-0.149628,-3.84318,0.293921,-2.14813,3.85637,1.51836,-1.91566
210,0,-0.0142297,-1.24783,-0.173891,-3.84034,0.294017,-2.14882,3.86053,1.52732,-1.89136
211,0,-0.02155,-1.25601,-0.19573,-3.83857,0.293748,-2.14931,3.8667,1.53372,-1.86938
212,0,-0.0298059,-1.26231,-0.215758,-3.83814,0.293178,-2.14963,3.87508,1.53803,-1.84911
213,0,-0.038585,-1.26696,-0.233737,-3.83978,0.292444,-2.14969,3.88601,1.54066,-1.83069
214,0,-0.0471425,-1.26988,-0.248206,-3.84446,0.291755,-2.14933,3.89964,1.54184,-1.81541
215,0,-0.054507,-1.27065,-0.256733,-3.85285,0.291317,-2.14838,3.91565,1.54151,-1.80555
216,0,-0.0596845,-1.26871,-0.256698,-3.86494,0.291229,-2.14668,3.93292,1.53939,-1.80364
217,0,-0.0618715,-1.26345,-0.245964,-3.87948,0.291429,-2.14431,3.94936,1.53498,-1.81197
218,0,-0.0605977,-1.25445,-0.223353,-3.89392,0.291677,-2.14162,3.96191,1.52771,-1.83218
219,0,-0.0557657,-1.24165,-0.188993,-3.9053,0.291629,-2.13914,3.96753,1.51718,-1.86472
220,0,-0.047577,-1.2254,-0.144259,-3.91157,0.290967,-2.13727,3.96441,1.50335,-1.90863
221,0,-0.0365019,-1.20646,-0.0916849,-3.91224,0.289536,-2.13616,3.9526,1.48663,-1.96149
222,0,-0.0235126,-1.18645,-0.035826,-3.90883,0.287517,-2.13567,3.93471,1.4685,-2.01846
223,0,-0.0103218,-1.16832,0.0158122,-3.90424,0.285357,-2.13544,3.91555,1.45183,-2.07138
224,0,0.000984002,-1.15578,0.0544142,-3.90078,0.283392,-2.13518,3.89975,1.44006,-2.11081
225,0,0.00879434,-1.15161,0.0736029,-3.89863,0.281555,-2.13478,3.88928,1.43543,-2.13007
226,0,0.0125059,-1.15662,0.0716714,-3.89605,0.279406,-2.13435,3.88301,1.43821,-2.12752
227,0,0.0125803,-1.16953,0.0516329,-3.89094,0.276438,-2.13398,3.87833,1.44681,-2.1064
228,0,0.0103922,-1.18737,0.0204622,-3.8829,0.272433,-2.13346,3.87328,1.45852,-2.07369
229,0,0.00769242,-1.20636,-0.0131601,-3.87336,0.267511,-2.13231,3.86732,1.4703,-2.03784
230,0,0.00582368,-1.22342,-0.042149,-3.86396,0.261967,-2.13008,3.86054,1.47982,-2.00569
231,0,0.00537662,-1.23676,-0.062588,-3.85537,0.25625,-2.12665,3.85293,1.48604,-1.98113
232,0,0.0063389,-1.24575,-0.0731985,-3.84744,0.251024,-2.12229,3.84432,1.48907,-1.96576
233,0,0.00824705,-1.2506,-0.0746901,-3.83968,0.246925,-2.11765,3.8347,1.48971,-1.95951
234,0,0.0101843,-1.25243,-0.069843,-3.83131,0.244111,-2.11346,3.82426,1.48906,-1.96025
235,0,0.0108945,-1.25314,-0.0631763,-3.82151,0.242249,-2.11026,3.81359,1.48837,-1.96388
236,0,0.00924651,-1.25461,-0.0591488,-3.8105,0.240946,-2.10828,3.80413,1.48882,-1.96603
237,0,0.00466684,-1.25794,-0.0604956,-3.79946,0.239966,-2.10752,3.79771,1.49108,-1.96384
238,0,-0.00276948,-1.26324,-0.0677688,-3.78923,0.239105,-2.10796,3.79511,1.49504,-1.95673
239,0,-0.0123983,-1.26972,-0.0793606,-3.78028,0.238211,-2.10952,3.79608,1.49985,-1.94628
240,0,-0.023208,-1.27614,-0.092493,-3.7735,0.237354,-2.1119,3.80047,1.50452,-1.93504
241,0,-0.0341565,-1.28142,-0.104537,-3.77003,0.236864,-2.11474,3.80827,1.50848,-1.92534
242,0,-0.0443095,-1.28474,-0.113249,-3.77053,0.237193,-2.11779,3.81916,1.51152,-1.91924
243,0,-0.0529008,-1.28541,-0.116628,-3.77508,0.238677,-2.12073,3.8324,1.51342,-1.91848
244,0,-0.0594245,-1.28292,-0.113139,-3.78354,0.241488,-2.12316,3.84731,1.51394,-1.92423
245,0,-0.0637241,-1.27707,-0.102234,-3.79547,0.245646,-2.12495,3.86327,1.51295,-1.93695
246,0,-0.0660672,-1.26828,-0.085035,-3.80934,0.250761,-2.12649,3.87904,1.51041,-1.95589
247,0,-0.0672474,-1.25798,-0.0652626,-3.82214,0.255907,-2.12834,3.8925,1.50658,-1.97786
248,0,-0.06854,-1.2487,-0.0494065,-3.83084,0.260094,-2.13096,3.90207,1.50253,-1.99671
249,0,-0.0710577,-1.24278,-0.0438333,-3.83448,0.262873,-2.13441,3.90807,1.49976,-2.00599
250,0,-0.074828,-1.24067,-0.0501274,-3.83445,0.264392,-2.13843,3.91196,1.49872,-2.0038
251,0,-0.0787294,-1.24062,-0.0641736,-3.83287,0.265023,-2.1427,3.91463,1.49834,-1.99399
252,0,-0.0812917,-1.24013,-0.0794555,-3.8311,0.265033,-2.14702,3.91581,1.49681,-1.98308
253,0,-0.0812874,-1.23689,-0.089808,-3.82918,0.264527,-2.1515,3.91415,1.49237,-1.97748
254,0,-0.0778818,-1.22906,-0.0902878,-3.82618,0.263623,-2.15652,3.90775,1.48363,-1.98269
